text,label,label_id,text_preprocessed,tokens,stems
"aroma khas yang ada jika makan di atas daun pisang , ya walau ramai tempat ini selalu jadi favourit saya jika ke bandung .",positive,2,aroma khas makan atas daun pisang ramai tempat selalu jadi favourit bandung,"['aroma', 'khas', 'makan', 'atas', 'daun', 'pisang', 'ramai', 'tempat', 'selalu', 'jadi', 'favourit', 'bandung']","['aroma', 'khas', 'makan', 'atas', 'daun', 'pisang', 'ramai', 'tempat', 'selalu', 'jadi', 'favourit', 'bandung']"
"akhir tahun lalu saya dan keluarga berjalan ke daerah lembang dan tidak sengaja mampir makan di resto ini . suasana nya nyaman , pelayanan juga ramah dan berlebihan ala kami puas . makanan yang di sajikan standar seperti makanan di restoran pada umum nya , tetapi yang membuat berbeda adalah sambal stroberi yang yummy dan bikin ketagihan . di sana selain bisa makan kita juga bisa sambil memetik . lanjutan",positive,2,akhir tahun lalu keluarga berjalan daerah lembang sengaja mampir makan resto suasana nya nyaman pelayanan ramah berlebihan ala puas makanan sajikan standar makanan restoran umum nya membuat berbeda sambal stroberi yummy bikin ketagihan sana makan memetik lanjutan,"['akhir', 'tahun', 'lalu', 'keluarga', 'berjalan', 'daerah', 'lembang', 'sengaja', 'mampir', 'makan', 'resto', 'suasana', 'nya', 'nyaman', 'pelayanan', 'ramah', 'berlebihan', 'ala', 'puas', 'makanan', 'sajikan', 'standar', 'makanan', 'restoran', 'umum', 'nya', 'membuat', 'berbeda', 'sambal', 'stroberi', 'yummy', 'bikin', 'ketagihan', 'sana', 'makan', 'memetik', 'lanjutan']","['akhir', 'tahun', 'lalu', 'keluarga', 'jalan', 'daerah', 'lembang', 'sengaja', 'mampir', 'makan', 'resto', 'suasana', 'nya', 'nyaman', 'layan', 'ramah', 'lebih', 'ala', 'puas', 'makan', 'saji', 'standar', 'makan', 'restoran', 'umum', 'nya', 'buat', 'beda', 'sambal', 'stroberi', 'yummy', 'bikin', 'tagih', 'sana', 'makan', 'petik', 'lanjut']"
risma menjatuhkan pilihan nya pada gus ipul - puti di pilgub jatim 2018 ini .,neutral,1,risma menjatuhkan pilihan nya gus ipul puti pilgub jatim 2018,"['risma', 'menjatuhkan', 'pilihan', 'nya', 'gus', 'ipul', 'puti', 'pilgub', 'jatim', '2018']","['risma', 'jatuh', 'pilih', 'nya', 'gus', 'ipul', 'puti', 'pilgub', 'jatim', '2018']"
"pengalaman yang cukup seru , makan tanpa alas piring , tapi hanya dengan alas daun , makin nikmat . makanan sunda yang sangat bervariatif dan cukup enak . tips nya : jangan terbawa emosi dan kalap memesan dan memilih semua makanan yang disediakan biasanya kalap kalau sudah melihat makanan macam-macam begitu . pilih seperlunya .",positive,2,pengalaman cukup seru makan alas piring alas daun makin nikmat makanan sunda sangat bervariatif cukup enak tips nya jangan terbawa emosi kalap memesan memilih semua makanan disediakan biasanya kalap kalau melihat makanan macam macam pilih seperlunya,"['pengalaman', 'cukup', 'seru', 'makan', 'alas', 'piring', 'alas', 'daun', 'makin', 'nikmat', 'makanan', 'sunda', 'sangat', 'bervariatif', 'cukup', 'enak', 'tips', 'nya', 'jangan', 'terbawa', 'emosi', 'kalap', 'memesan', 'memilih', 'semua', 'makanan', 'disediakan', 'biasanya', 'kalap', 'kalau', 'melihat', 'makanan', 'macam', 'macam', 'pilih', 'seperlunya']","['alam', 'cukup', 'seru', 'makan', 'alas', 'piring', 'alas', 'daun', 'makin', 'nikmat', 'makan', 'sunda', 'sangat', 'variatif', 'cukup', 'enak', 'tips', 'nya', 'jangan', 'bawa', 'emosi', 'kalap', 'mes', 'pilih', 'semua', 'makan', 'sedia', 'biasa', 'kalap', 'kalau', 'lihat', 'makan', 'macam', 'macam', 'pilih', 'perlu']"
"makanan nya enak , suasana nyaman . harga bisa dibilang sama dengan tempat lain . restoran ini ada 4 konsep tapi yang paling terkenal menu jepang nya yang enak loh",positive,2,makanan nya enak suasana nyaman harga dibilang sama tempat restoran 4 konsep paling terkenal menu jepang nya enak loh,"['makanan', 'nya', 'enak', 'suasana', 'nyaman', 'harga', 'dibilang', 'sama', 'tempat', 'restoran', '4', 'konsep', 'paling', 'terkenal', 'menu', 'jepang', 'nya', 'enak', 'loh']","['makan', 'nya', 'enak', 'suasana', 'nyaman', 'harga', 'bilang', 'sama', 'tempat', 'restoran', '4', 'konsep', 'paling', 'kenal', 'menu', 'jepang', 'nya', 'enak', 'loh']"
kampung daun adalah tempat makan yang menyatukan konsep alam dan budaya dari daerah setempat . walaupun di dalam kompleks perumahan akan tetapi tempat tersebut cukup luas mempunyai mungkin sekitar 20 lebih saung / tempat makan dari yang kapasitas sedang hingga besar . kualitas makanan enak dan dengan ada nya suara riak air dari air terjun kecil di sana membuat suasana sangat nyaman untuk makan .,positive,2,kampung daun tempat makan menyatukan konsep alam budaya daerah setempat walaupun kompleks perumahan tempat tersebut cukup luas mempunyai mungkin 20 lebih saung tempat makan kapasitas sedang hingga besar kualitas makanan enak nya suara riak air air terjun kecil sana membuat suasana sangat nyaman makan,"['kampung', 'daun', 'tempat', 'makan', 'menyatukan', 'konsep', 'alam', 'budaya', 'daerah', 'setempat', 'walaupun', 'kompleks', 'perumahan', 'tempat', 'tersebut', 'cukup', 'luas', 'mempunyai', 'mungkin', '20', 'lebih', 'saung', 'tempat', 'makan', 'kapasitas', 'sedang', 'hingga', 'besar', 'kualitas', 'makanan', 'enak', 'nya', 'suara', 'riak', 'air', 'air', 'terjun', 'kecil', 'sana', 'membuat', 'suasana', 'sangat', 'nyaman', 'makan']","['kampung', 'daun', 'tempat', 'makan', 'satu', 'konsep', 'alam', 'budaya', 'daerah', 'tempat', 'walaupun', 'kompleks', 'rumah', 'tempat', 'sebut', 'cukup', 'luas', 'punya', 'mungkin', '20', 'lebih', 'saung', 'tempat', 'makan', 'kapasitas', 'sedang', 'hingga', 'besar', 'kualitas', 'makan', 'enak', 'nya', 'suara', 'riak', 'air', 'air', 'terjun', 'kecil', 'sana', 'buat', 'suasana', 'sangat', 'nyaman', 'makan']"
"waktu itu ke sini pesan nasi goreng dan kentang goreng , nasi goreng nya semua suka . kentang goreng nya enak banget , dan presentasi nya bagus . keluarga bilang kopi nya enak . hal yang sangat baik di sini adalah tempat nya luas dan yang di luar bisa lihat pemandangan dusun bambu , tapi pelayanan nya tidak cepat sehingga saya harus bertanya beberapa kali tentang pesanan saya . harga nya cukup mahal , namun karena makanan nya enak semua jadi terbayarkan . tidak perlu pikir dua kali jika mau ke tempat ini lagi .",positive,2,waktu sini pesan nasi goreng kentang goreng nasi goreng nya semua suka kentang goreng nya enak banget presentasi nya bagus keluarga bilang kopi nya enak sangat baik sini tempat nya luas luar lihat pemandangan dusun bambu pelayanan nya cepat bertanya beberapa kali pesanan harga nya cukup mahal makanan nya enak semua jadi terbayarkan perlu pikir kali mau tempat,"['waktu', 'sini', 'pesan', 'nasi', 'goreng', 'kentang', 'goreng', 'nasi', 'goreng', 'nya', 'semua', 'suka', 'kentang', 'goreng', 'nya', 'enak', 'banget', 'presentasi', 'nya', 'bagus', 'keluarga', 'bilang', 'kopi', 'nya', 'enak', 'sangat', 'baik', 'sini', 'tempat', 'nya', 'luas', 'luar', 'lihat', 'pemandangan', 'dusun', 'bambu', 'pelayanan', 'nya', 'cepat', 'bertanya', 'beberapa', 'kali', 'pesanan', 'harga', 'nya', 'cukup', 'mahal', 'makanan', 'nya', 'enak', 'semua', 'jadi', 'terbayarkan', 'perlu', 'pikir', 'kali', 'mau', 'tempat']","['waktu', 'sini', 'pesan', 'nasi', 'goreng', 'kentang', 'goreng', 'nasi', 'goreng', 'nya', 'semua', 'suka', 'kentang', 'goreng', 'nya', 'enak', 'banget', 'presentasi', 'nya', 'bagus', 'keluarga', 'bilang', 'kopi', 'nya', 'enak', 'sangat', 'baik', 'sini', 'tempat', 'nya', 'luas', 'luar', 'lihat', 'pandang', 'dusun', 'bambu', 'layan', 'nya', 'cepat', 'tanya', 'beberapa', 'kali', 'pesan', 'harga', 'nya', 'cukup', 'mahal', 'makan', 'nya', 'enak', 'semua', 'jadi', 'bayar', 'perlu', 'pikir', 'kali', 'mau', 'tempat']"
"banyak sekali tempat makan sunda yang bertebaran di kota bandung , tetapi tidak tahu kenapa saya sangat jatuh hati dengan sebuah warung makan ini . ibu imas yang berada di dekat alun-alun kota bandung menyuguhkan rumah makan sunda dengan karakter warung nasi zaman dahulu yang di mana kita bisa mengambil semua hidangan di depan kita tanpa harus melalui proses order yang biasa kita jumpai di warung makan .",positive,2,banyak sekali tempat makan sunda bertebaran kota bandung tahu sangat jatuh hati sebuah warung makan ibu imas berada dekat alun alun kota bandung menyuguhkan rumah makan sunda karakter warung nasi zaman mana mengambil semua hidangan depan melalui proses order biasa jumpai warung makan,"['banyak', 'sekali', 'tempat', 'makan', 'sunda', 'bertebaran', 'kota', 'bandung', 'tahu', 'sangat', 'jatuh', 'hati', 'sebuah', 'warung', 'makan', 'ibu', 'imas', 'berada', 'dekat', 'alun', 'alun', 'kota', 'bandung', 'menyuguhkan', 'rumah', 'makan', 'sunda', 'karakter', 'warung', 'nasi', 'zaman', 'mana', 'mengambil', 'semua', 'hidangan', 'depan', 'melalui', 'proses', 'order', 'biasa', 'jumpai', 'warung', 'makan']","['banyak', 'sekali', 'tempat', 'makan', 'sunda', 'tebar', 'kota', 'bandung', 'tahu', 'sangat', 'jatuh', 'hati', 'buah', 'warung', 'makan', 'ibu', 'imas', 'ada', 'dekat', 'alun', 'alun', 'kota', 'bandung', 'suguh', 'rumah', 'makan', 'sunda', 'karakter', 'warung', 'nasi', 'zaman', 'mana', 'ambil', 'semua', 'hidang', 'depan', 'lalu', 'proses', 'order', 'biasa', 'jumpa', 'warung', 'makan']"
hai tolong bantu saya tidak bisa input tidak resi jne dan kenomor resi sudah dipakai .,neutral,1,hai bantu input resi jne kenomor resi dipakai,"['hai', 'bantu', 'input', 'resi', 'jne', 'kenomor', 'resi', 'dipakai']","['hai', 'bantu', 'input', 'resi', 'jne', 'nomor', 'resi', 'pakai']"
"foods : menu baru cheeseburger nya oke banget dan chicken wings pizza hut memang selalu juara . dirilis : mixing green tea yakult , perfect ! satu-satunya kekurangan pizza hut adalah pinggiran nya ,",positive,2,foods menu baru cheeseburger nya oke banget chicken wings pizza hut memang selalu juara dirilis mixing green tea yakult perfect satu satunya kekurangan pizza hut pinggiran nya,"['foods', 'menu', 'baru', 'cheeseburger', 'nya', 'oke', 'banget', 'chicken', 'wings', 'pizza', 'hut', 'memang', 'selalu', 'juara', 'dirilis', 'mixing', 'green', 'tea', 'yakult', 'perfect', 'satu', 'satunya', 'kekurangan', 'pizza', 'hut', 'pinggiran', 'nya']","['foods', 'menu', 'baru', 'cheeseburger', 'nya', 'oke', 'banget', 'chicken', 'wings', 'pizza', 'hut', 'memang', 'selalu', 'juara', 'rilis', 'mixing', 'green', 'tea', 'yakult', 'perfect', 'satu', 'satu', 'kurang', 'pizza', 'hut', 'pinggir', 'nya']"
dusun bambu ini tergolong baru di bandung . tempat nya yang dekat banget sama almamater saya . membuat saya gampang cari ini tempat . pemandangan nya bagus . banyak tempat makan yang enak-enak . beli nya nanti pakai voucher .,positive,2,dusun bambu tergolong baru bandung tempat nya dekat banget sama almamater membuat gampang cari tempat pemandangan nya bagus banyak tempat makan enak enak beli nya pakai voucher,"['dusun', 'bambu', 'tergolong', 'baru', 'bandung', 'tempat', 'nya', 'dekat', 'banget', 'sama', 'almamater', 'membuat', 'gampang', 'cari', 'tempat', 'pemandangan', 'nya', 'bagus', 'banyak', 'tempat', 'makan', 'enak', 'enak', 'beli', 'nya', 'pakai', 'voucher']","['dusun', 'bambu', 'golong', 'baru', 'bandung', 'tempat', 'nya', 'dekat', 'banget', 'sama', 'almamater', 'buat', 'gampang', 'cari', 'tempat', 'pandang', 'nya', 'bagus', 'banyak', 'tempat', 'makan', 'enak', 'enak', 'beli', 'nya', 'pakai', 'voucher']"
tidak memuaskan,negative,0,memuaskan,['memuaskan'],['muas']
suruh ngaca pemain nya ! dasar oneng ! ngomong saja masih ala betawi lu ! kampungan !,negative,0,suruh ngaca pemain nya dasar oneng ngomong ala betawi lu kampungan,"['suruh', 'ngaca', 'pemain', 'nya', 'dasar', 'oneng', 'ngomong', 'ala', 'betawi', 'lu', 'kampungan']","['suruh', 'ngaca', 'main', 'nya', 'dasar', 'oneng', 'ngomong', 'ala', 'betawi', 'lu', 'kampung']"
"kafe ini menyajikan sensasi makan dalam gelap . cukup unik sih , tetapi lebih dari sekali , rasanya orang jarang datang lagi . hanya menarik untuk sekadar mencoba .",negative,0,kafe menyajikan sensasi makan gelap cukup unik sih lebih sekali rasanya orang jarang datang menarik sekadar mencoba,"['kafe', 'menyajikan', 'sensasi', 'makan', 'gelap', 'cukup', 'unik', 'sih', 'lebih', 'sekali', 'rasanya', 'orang', 'jarang', 'datang', 'menarik', 'sekadar', 'mencoba']","['kafe', 'saji', 'sensasi', 'makan', 'gelap', 'cukup', 'unik', 'sih', 'lebih', 'sekali', 'rasa', 'orang', 'jarang', 'datang', 'tarik', 'sekadar', 'coba']"
"sesuai dengan nama nya mi awie , kedai makan ini menyediakan menu mi dengan olahan daging babi . selain mi masih ada pilihan lainnya seperti nasi goreng babi , capjay goreng , bakso , pangsit dan lainnya . kami mencoba menu mi babi casau special , rasanya . enak banget !",positive,2,sesuai nama nya mi awie kedai makan menyediakan menu mi olahan daging babi mi pilihan lainnya nasi goreng babi capjay goreng bakso pangsit lainnya mencoba menu mi babi casau special rasanya enak banget,"['sesuai', 'nama', 'nya', 'mi', 'awie', 'kedai', 'makan', 'menyediakan', 'menu', 'mi', 'olahan', 'daging', 'babi', 'mi', 'pilihan', 'lainnya', 'nasi', 'goreng', 'babi', 'capjay', 'goreng', 'bakso', 'pangsit', 'lainnya', 'mencoba', 'menu', 'mi', 'babi', 'casau', 'special', 'rasanya', 'enak', 'banget']","['sesuai', 'nama', 'nya', 'mi', 'awie', 'kedai', 'makan', 'sedia', 'menu', 'mi', 'olah', 'daging', 'babi', 'mi', 'pilih', 'lain', 'nasi', 'goreng', 'babi', 'capjay', 'goreng', 'bakso', 'pangsit', 'lain', 'coba', 'menu', 'mi', 'babi', 'casau', 'special', 'rasa', 'enak', 'banget']"
"mardani ali sera : kemenangan di sosial media , akan selalu kemenangan di dunia nyata .",neutral,1,mardani ali sera kemenangan sosial media selalu kemenangan dunia nyata,"['mardani', 'ali', 'sera', 'kemenangan', 'sosial', 'media', 'selalu', 'kemenangan', 'dunia', 'nyata']","['mardani', 'ali', 'sera', 'menang', 'sosial', 'media', 'selalu', 'menang', 'dunia', 'nyata']"
"terakhir ke tempat ini beberapa tahun yang lalu ketika masih berupa kafe , sekaramg sudah jadi penginapan dan boutique hotel . untuk yang travel bareng anak-anak pasti suka menginap di sini . ada playground yang seru , swimming pool , high rope , flying fox kalau menginap dapat tiket gratis dan petik stroberi perlu pesan - karena suka ramai . menginap di sini banyak pilihan kamar . enak .",positive,2,terakhir tempat beberapa tahun lalu berupa kafe sekaramg jadi penginapan boutique hotel travel bareng anak anak suka menginap sini playground seru swimming pool high rope flying fox kalau menginap tiket gratis petik stroberi perlu pesan suka ramai menginap sini banyak pilihan kamar enak,"['terakhir', 'tempat', 'beberapa', 'tahun', 'lalu', 'berupa', 'kafe', 'sekaramg', 'jadi', 'penginapan', 'boutique', 'hotel', 'travel', 'bareng', 'anak', 'anak', 'suka', 'menginap', 'sini', 'playground', 'seru', 'swimming', 'pool', 'high', 'rope', 'flying', 'fox', 'kalau', 'menginap', 'tiket', 'gratis', 'petik', 'stroberi', 'perlu', 'pesan', 'suka', 'ramai', 'menginap', 'sini', 'banyak', 'pilihan', 'kamar', 'enak']","['akhir', 'tempat', 'beberapa', 'tahun', 'lalu', 'upa', 'kafe', 'sekaramg', 'jadi', 'inap', 'boutique', 'hotel', 'travel', 'bareng', 'anak', 'anak', 'suka', 'inap', 'sini', 'playground', 'seru', 'swimming', 'pool', 'high', 'rope', 'flying', 'fox', 'kalau', 'inap', 'tiket', 'gratis', 'petik', 'stroberi', 'perlu', 'pesan', 'suka', 'ramai', 'inap', 'sini', 'banyak', 'pilih', 'kamar', 'enak']"
selamat pagi . wah kecewa berat masa indihome internet tidak kocek lagi . saya itu bayar mahal . jangan kecewakan kami sebagai pelanggan,negative,0,selamat pagi wah kecewa berat masa indihome internet kocek bayar mahal jangan kecewakan pelanggan,"['selamat', 'pagi', 'wah', 'kecewa', 'berat', 'masa', 'indihome', 'internet', 'kocek', 'bayar', 'mahal', 'jangan', 'kecewakan', 'pelanggan']","['selamat', 'pagi', 'wah', 'kecewa', 'berat', 'masa', 'indihome', 'internet', 'kocek', 'bayar', 'mahal', 'jangan', 'kecewa', 'langgan']"
. pokok nya kurang kurang afdol kalau ke lembang atau ke bandung tidak mampir ke sini . 4 humas naik buat kampung daun .,positive,2,pokok nya kurang kurang afdol kalau lembang bandung mampir sini 4 humas naik buat kampung daun,"['pokok', 'nya', 'kurang', 'kurang', 'afdol', 'kalau', 'lembang', 'bandung', 'mampir', 'sini', '4', 'humas', 'naik', 'buat', 'kampung', 'daun']","['pokok', 'nya', 'kurang', 'kurang', 'afdol', 'kalau', 'lembang', 'bandung', 'mampir', 'sini', '4', 'humas', 'naik', 'buat', 'kampung', 'daun']"
"kfc bandung supermall fasilitas nya lengkap luas , agak jarang ditemukan dikfc lainnya . keramahtamaan karyawan nya juga sangat bagus",positive,2,kfc bandung supermall fasilitas nya lengkap luas jarang ditemukan dikfc lainnya keramahtamaan karyawan nya sangat bagus,"['kfc', 'bandung', 'supermall', 'fasilitas', 'nya', 'lengkap', 'luas', 'jarang', 'ditemukan', 'dikfc', 'lainnya', 'keramahtamaan', 'karyawan', 'nya', 'sangat', 'bagus']","['kfc', 'bandung', 'supermall', 'fasilitas', 'nya', 'lengkap', 'luas', 'jarang', 'temu', 'dikfc', 'lain', 'keramahtamaan', 'karyawan', 'nya', 'sangat', 'bagus']"
"restoran sapu lidi memilik keunikan tersendiri , serasa makan di tengah sawah , dikelilingin kolam ikan dan juga nuansa persawahan . menu nya seperti makanan sunda lainnya , tapi ada satu menu favorit saya , jamur bakar , enak banget .",positive,2,restoran sapu lidi memilik keunikan tersendiri serasa makan tengah sawah dikelilingin kolam ikan nuansa persawahan menu nya makanan sunda lainnya satu menu favorit jamur bakar enak banget,"['restoran', 'sapu', 'lidi', 'memilik', 'keunikan', 'tersendiri', 'serasa', 'makan', 'tengah', 'sawah', 'dikelilingin', 'kolam', 'ikan', 'nuansa', 'persawahan', 'menu', 'nya', 'makanan', 'sunda', 'lainnya', 'satu', 'menu', 'favorit', 'jamur', 'bakar', 'enak', 'banget']","['restoran', 'sapu', 'lidi', 'milik', 'uni', 'sendiri', 'serasa', 'makan', 'tengah', 'sawah', 'dikelilingin', 'kolam', 'ikan', 'nuansa', 'sawah', 'menu', 'nya', 'makan', 'sunda', 'lain', 'satu', 'menu', 'favorit', 'jamur', 'bakar', 'enak', 'banget']"
"semua enak . mi abu-abu , mi black , tahu cocol dan sayap ayam nya mantap . buat makan camilan bisa di sini .",positive,2,semua enak mi abu abu mi black tahu cocol sayap ayam nya mantap buat makan camilan sini,"['semua', 'enak', 'mi', 'abu', 'abu', 'mi', 'black', 'tahu', 'cocol', 'sayap', 'ayam', 'nya', 'mantap', 'buat', 'makan', 'camilan', 'sini']","['semua', 'enak', 'mi', 'abu', 'abu', 'mi', 'black', 'tahu', 'cocol', 'sayap', 'ayam', 'nya', 'mantap', 'buat', 'makan', 'camil', 'sini']"
"nkri bersyariah , fpi , revolusi akhlaq , suara keadilan , __laugh__ semua pada tersandung kasus , fpi , ulama nya tersandung obrolan mesum tidak berani pulang , nkri bersyariah , berarti tidak mengamalkan pancasila , sungguh miris ,",negative,0,nkri bersyariah fpi revolusi akhlaq suara keadilan laugh semua tersandung kasus fpi ulama nya tersandung obrolan mesum berani pulang nkri bersyariah berarti mengamalkan pancasila sungguh miris,"['nkri', 'bersyariah', 'fpi', 'revolusi', 'akhlaq', 'suara', 'keadilan', 'laugh', 'semua', 'tersandung', 'kasus', 'fpi', 'ulama', 'nya', 'tersandung', 'obrolan', 'mesum', 'berani', 'pulang', 'nkri', 'bersyariah', 'berarti', 'mengamalkan', 'pancasila', 'sungguh', 'miris']","['nkri', 'bersyariah', 'fpi', 'revolusi', 'akhlaq', 'suara', 'adil', 'laugh', 'semua', 'sandung', 'kasus', 'fpi', 'ulama', 'nya', 'sandung', 'obrol', 'mesum', 'berani', 'pulang', 'nkri', 'bersyariah', 'arti', 'amal', 'pancasila', 'sungguh', 'miris']"
